rps_scenario_id,load_zone,year,rps_target
6,CO_E,2052,0
6,CO_E,2053,0
6,CO_E,2054,0
6,CO_E,2055,0
6,CO_E,2056,0
6,CO_E,2057,0
6,CO_E,2058,0
6,CO_E,2059,0
6,CO_E,2060,0
6,CO_E,2061,0
6,CO_E,2062,0
6,CO_E,2063,0
6,CO_E,2064,0
6,CO_E,2065,0
6,CO_E,2066,0
6,CO_E,2067,0
6,CO_E,2068,0
6,CO_E,2069,0
6,CO_E,2070,0
6,CO_E,2071,0
6,CO_E,2072,0
6,CO_E,2073,0
6,CO_E,2074,0
6,CO_E,2075,0
6,CO_E,2076,0
6,CO_E,2077,0
6,CO_E,2078,0
6,CO_E,2079,0
6,CO_E,2080,0
6,CO_NW,2010,0.05
6,CO_NW,2011,0.12
6,CO_NW,2012,0.12
6,CO_NW,2013,0.12
6,CO_NW,2014,0.12
6,CO_NW,2015,0.2
6,CO_NW,2016,0.2
6,CO_NW,2017,0.2
6,CO_NW,2018,0.2
6,CO_NW,2019,0.2
6,CO_NW,2020,0.3
6,CO_NW,2021,0.3
6,CO_NW,2022,0.3
6,CO_NW,2023,0.3
6,CO_NW,2024,0.3
6,CO_NW,2025,0.3
6,CO_NW,2026,0.3
6,CO_NW,2027,0.3
6,CO_NW,2028,0.3
6,CO_NW,2029,0.3
6,CO_NW,2030,0.3
6,CO_NW,2031,0.3
6,CO_NW,2032,0.3
6,CO_NW,2033,0.3
6,CO_NW,2034,0.3
6,CO_NW,2035,0.3
6,CO_NW,2036,0.3
6,CO_NW,2037,0.3
6,CO_NW,2038,0.3
6,CO_NW,2039,0.3
6,CO_NW,2040,0.3
6,CO_NW,2041,0.3
6,CO_NW,2042,0.3
6,CO_NW,2043,0.3
6,CO_NW,2044,0.3
6,CO_NW,2045,0.3
6,CO_NW,2046,0.3
6,CO_NW,2047,0.3
6,CO_NW,2048,0.3
6,CO_NW,2049,0.3
6,CO_NW,2050,0.3
6,CO_NW,2051,0.3
6,CO_NW,2052,0.3
6,CO_NW,2053,0.3
6,CO_NW,2054,0.3
6,CO_NW,2055,0.3
6,CO_NW,2056,0.3
6,CO_NW,2057,0.3
6,CO_NW,2058,0.3
6,CO_NW,2059,0.3
6,CO_NW,2060,0.3
6,CO_NW,2061,0.3
6,CO_NW,2062,0.3
6,CO_NW,2063,0.3
6,CO_NW,2064,0.3
6,CO_NW,2065,0.3
6,CO_NW,2066,0.3
6,CO_NW,2067,0.3
6,CO_NW,2068,0.3
6,CO_NW,2069,0.3
6,CO_NW,2070,0.3
6,CO_NW,2071,0.3
6,CO_NW,2072,0.3
6,CO_NW,2073,0.3
6,CO_NW,2074,0.3
6,CO_NW,2075,0.3
6,CO_NW,2076,0.3
6,CO_NW,2077,0.3
6,CO_NW,2078,0.3
6,CO_NW,2079,0.3
6,CO_NW,2080,0.3
6,CO_SW,2010,0
6,CO_SW,2011,0
6,CO_SW,2012,0
6,CO_SW,2013,0
6,CO_SW,2014,0
6,CO_SW,2015,0
6,CO_SW,2016,0
6,CO_SW,2017,0
6,CO_SW,2018,0
6,CO_SW,2019,0
6,CO_SW,2020,0
6,CO_SW,2021,0
6,CO_SW,2022,0
6,CO_SW,2023,0
6,CO_SW,2024,0
6,CO_SW,2025,0
6,CO_SW,2026,0
6,CO_SW,2027,0
6,CO_SW,2028,0
6,CO_SW,2029,0
6,CO_SW,2030,0
6,CO_SW,2031,0
6,CO_SW,2032,0
6,CO_SW,2033,0
6,CO_SW,2034,0
6,CO_SW,2035,0
6,CO_SW,2036,0
6,CO_SW,2037,0
6,CO_SW,2038,0
6,CO_SW,2039,0
6,CO_SW,2040,0
6,CO_SW,2041,0
6,CO_SW,2042,0
6,CO_SW,2043,0
6,CO_SW,2044,0
6,CO_SW,2045,0
6,CO_SW,2046,0
6,CO_SW,2047,0
6,CO_SW,2048,0
6,CO_SW,2049,0
6,CO_SW,2050,0
6,CO_SW,2051,0
6,CO_SW,2052,0
6,CO_SW,2053,0
6,CO_SW,2054,0
6,CO_SW,2055,0
6,CO_SW,2056,0
6,CO_SW,2057,0
6,CO_SW,2058,0
6,CO_SW,2059,0
6,CO_SW,2060,0
6,CO_SW,2061,0
6,CO_SW,2062,0
6,CO_SW,2063,0
6,CO_SW,2064,0
6,CO_SW,2065,0
6,CO_SW,2066,0
6,CO_SW,2067,0
6,CO_SW,2068,0
6,CO_SW,2069,0
6,CO_SW,2070,0
6,CO_SW,2071,0
6,CO_SW,2072,0
6,CO_SW,2073,0
6,CO_SW,2074,0
6,CO_SW,2075,0
6,CO_SW,2076,0
6,CO_SW,2077,0
6,CO_SW,2078,0
6,CO_SW,2079,0
6,CO_SW,2080,0
6,ID_E,2010,0.000290812
6,ID_E,2011,0.000290812
6,ID_E,2012,0.000290812
6,ID_E,2013,0.000290812
6,ID_E,2014,0.000290812
6,ID_E,2015,0.000436218
6,ID_E,2016,0.000436218
6,ID_E,2017,0.000436218
6,ID_E,2018,0.000436218
6,ID_E,2019,0.000436218
6,ID_E,2020,0.000436218
6,ID_E,2021,0.000436218
6,ID_E,2022,0.000436218
6,ID_E,2023,0.000436218
6,ID_E,2024,0.000436218
6,ID_E,2025,0.000436218
6,ID_E,2026,0.000436218
6,ID_E,2027,0.000436218
6,ID_E,2028,0.000436218
6,ID_E,2029,0.000436218
6,ID_E,2030,0.000436218
6,ID_E,2031,0.000436218
6,ID_E,2032,0.000436218
6,ID_E,2033,0.000436218
6,ID_E,2034,0.000436218
6,ID_E,2035,0.000436218
6,ID_E,2036,0.000436218
6,ID_E,2037,0.000436218
6,ID_E,2038,0.000436218
6,ID_E,2039,0.000436218
6,ID_E,2040,0.000436218
6,ID_E,2041,0.000436218
6,ID_E,2042,0.000436218
6,ID_E,2043,0.000436218
6,ID_E,2044,0.000436218
6,ID_E,2045,0.000436218
6,ID_E,2046,0.000436218
6,ID_E,2047,0.000436218
6,ID_E,2048,0.000436218
6,ID_E,2049,0.000436218
6,ID_E,2050,0.000436218
6,ID_E,2051,0.000436218
6,ID_E,2052,0.000436218
6,ID_E,2053,0.000436218
6,ID_E,2054,0.000436218
6,ID_E,2055,0.000436218
6,ID_E,2056,0.000436218
6,ID_E,2057,0.000436218
6,ID_E,2058,0.000436218
6,ID_E,2059,0.000436218
6,ID_E,2060,0.000436218
6,ID_E,2061,0.000436218
6,ID_E,2062,0.000436218
6,ID_E,2063,0.000436218
6,ID_E,2064,0.000436218
6,ID_E,2065,0.000436218
6,ID_E,2066,0.000436218
6,ID_E,2067,0.000436218
6,ID_E,2068,0.000436218
6,ID_E,2069,0.000436218
6,ID_E,2070,0.000436218
6,ID_E,2071,0.000436218
6,ID_E,2072,0.000436218
6,ID_E,2073,0.000436218
6,ID_E,2074,0.000436218
6,ID_E,2075,0.000436218
6,ID_E,2076,0.000436218
6,ID_E,2077,0.000436218
6,ID_E,2078,0.000436218
6,ID_E,2079,0.000436218
6,ID_E,2080,0.000436218
6,ID_S_OR_E,2010,0
6,ID_S_OR_E,2011,0.00470842
6,ID_S_OR_E,2012,0.00470842
6,ID_S_OR_E,2013,0.00470842
6,ID_S_OR_E,2014,0.00470842
6,ID_S_OR_E,2015,0.0141253
6,ID_S_OR_E,2016,0.0141253
6,ID_S_OR_E,2017,0.0141253
6,ID_S_OR_E,2018,0.0141253
6,ID_S_OR_E,2019,0.0141253
6,ID_S_OR_E,2020,0.0188337
6,ID_S_OR_E,2021,0.0188337
6,ID_S_OR_E,2022,0.0188337
6,ID_S_OR_E,2023,0.0188337
6,ID_S_OR_E,2024,0.0188337
6,ID_S_OR_E,2025,0.0235421
6,ID_S_OR_E,2026,0.0235421
6,ID_S_OR_E,2027,0.0235421
6,ID_S_OR_E,2028,0.0235421
6,ID_S_OR_E,2029,0.0235421
6,ID_S_OR_E,2030,0.0235421
6,ID_S_OR_E,2031,0.0235421
6,ID_S_OR_E,2032,0.0235421
6,ID_S_OR_E,2033,0.0235421
6,ID_S_OR_E,2034,0.0235421
6,ID_S_OR_E,2035,0.0235421
6,ID_S_OR_E,2036,0.0235421
6,ID_S_OR_E,2037,0.0235421
6,ID_S_OR_E,2038,0.0235421
6,ID_S_OR_E,2039,0.0235421
6,ID_S_OR_E,2040,0.0235421
6,ID_S_OR_E,2041,0.0235421
6,ID_S_OR_E,2042,0.0235421
6,ID_S_OR_E,2043,0.0235421
6,ID_S_OR_E,2044,0.0235421
6,ID_S_OR_E,2045,0.0235421
6,ID_S_OR_E,2046,0.0235421
6,ID_S_OR_E,2047,0.0235421
6,ID_S_OR_E,2048,0.0235421
6,ID_S_OR_E,2049,0.0235421
6,ID_S_OR_E,2050,0.0235421
6,ID_S_OR_E,2051,0.0235421
6,ID_S_OR_E,2052,0.0235421
6,ID_S_OR_E,2053,0.0235421
6,ID_S_OR_E,2054,0.0235421
6,ID_S_OR_E,2055,0.0235421
6,ID_S_OR_E,2056,0.0235421
6,ID_S_OR_E,2057,0.0235421
6,ID_S_OR_E,2058,0.0235421
6,ID_S_OR_E,2059,0.0235421
6,ID_S_OR_E,2060,0.0235421
6,ID_S_OR_E,2061,0.0235421
6,ID_S_OR_E,2062,0.0235421
6,ID_S_OR_E,2063,0.0235421
6,ID_S_OR_E,2064,0.0235421
6,ID_S_OR_E,2065,0.0235421
6,ID_S_OR_E,2066,0.0235421
6,ID_S_OR_E,2067,0.0235421
6,ID_S_OR_E,2068,0.0235421
6,ID_S_OR_E,2069,0.0235421
6,ID_S_OR_E,2070,0.0235421
6,ID_S_OR_E,2071,0.0235421
6,ID_S_OR_E,2072,0.0235421
6,ID_S_OR_E,2073,0.0235421
6,ID_S_OR_E,2074,0.0235421
6,ID_S_OR_E,2075,0.0235421
6,ID_S_OR_E,2076,0.0235421
6,ID_S_OR_E,2077,0.0235421
6,ID_S_OR_E,2078,0.0235421
6,ID_S_OR_E,2079,0.0235421
6,ID_S_OR_E,2080,0.0235421
6,MEX_BAJA,2010,0
6,MEX_BAJA,2011,0
6,MEX_BAJA,2012,0
6,MEX_BAJA,2013,0
6,MEX_BAJA,2014,0
6,MEX_BAJA,2015,0
6,MEX_BAJA,2016,0
6,MEX_BAJA,2017,0
6,MEX_BAJA,2018,0
6,MEX_BAJA,2019,0
6,MEX_BAJA,2020,0
6,MEX_BAJA,2021,0
6,MEX_BAJA,2022,0
6,MEX_BAJA,2023,0
6,MEX_BAJA,2024,0
6,MEX_BAJA,2025,0
6,MEX_BAJA,2026,0
6,MEX_BAJA,2027,0
6,MEX_BAJA,2028,0
6,MEX_BAJA,2029,0
6,MEX_BAJA,2030,0
6,MEX_BAJA,2031,0
6,MEX_BAJA,2032,0
6,MEX_BAJA,2033,0
6,MEX_BAJA,2034,0
6,MEX_BAJA,2035,0
6,MEX_BAJA,2036,0
6,MEX_BAJA,2037,0
6,MEX_BAJA,2038,0
6,MEX_BAJA,2039,0
6,MEX_BAJA,2040,0
6,MEX_BAJA,2041,0
6,MEX_BAJA,2042,0
6,MEX_BAJA,2043,0
6,MEX_BAJA,2044,0
6,MEX_BAJA,2045,0
6,MEX_BAJA,2046,0
6,MEX_BAJA,2047,0
6,MEX_BAJA,2048,0
6,MEX_BAJA,2049,0
6,MEX_BAJA,2050,0
6,MEX_BAJA,2051,0
6,MEX_BAJA,2052,0
6,MEX_BAJA,2053,0
6,MEX_BAJA,2054,0
6,MEX_BAJA,2055,0
6,MEX_BAJA,2056,0
6,MEX_BAJA,2057,0
6,MEX_BAJA,2058,0
6,MEX_BAJA,2059,0
6,MEX_BAJA,2060,0
6,MEX_BAJA,2061,0
6,MEX_BAJA,2062,0
6,MEX_BAJA,2063,0
6,MEX_BAJA,2064,0
6,MEX_BAJA,2065,0
6,MEX_BAJA,2066,0
6,MEX_BAJA,2067,0
6,MEX_BAJA,2068,0
6,MEX_BAJA,2069,0
6,MEX_BAJA,2070,0
6,MEX_BAJA,2071,0
6,MEX_BAJA,2072,0
6,MEX_BAJA,2073,0
6,MEX_BAJA,2074,0
6,MEX_BAJA,2075,0
6,MEX_BAJA,2076,0
6,MEX_BAJA,2077,0
6,MEX_BAJA,2078,0
6,MEX_BAJA,2079,0
6,MEX_BAJA,2080,0
6,MT_NE,2010,0.1
6,MT_NE,2011,0.1
6,MT_NE,2012,0.1
6,MT_NE,2013,0.1
6,MT_NE,2014,0.1
6,MT_NE,2015,0.15
6,MT_NE,2016,0.15
6,MT_NE,2017,0.15
6,MT_NE,2018,0.15
6,MT_NE,2019,0.15
6,MT_NE,2020,0.15
6,MT_NE,2021,0.15
6,MT_NE,2022,0.15
6,MT_NE,2023,0.15
6,MT_NE,2024,0.15
6,MT_NE,2025,0.15
6,MT_NE,2026,0.15
6,MT_NE,2027,0.15
6,MT_NE,2028,0.15
6,MT_NE,2029,0.15
6,MT_NE,2030,0.15
6,MT_NE,2031,0.15
6,MT_NE,2032,0.15
6,MT_NE,2033,0.15
6,MT_NE,2034,0.15
6,MT_NE,2035,0.15
6,MT_NE,2036,0.15
6,MT_NE,2037,0.15
6,MT_NE,2038,0.15
6,MT_NE,2039,0.15
6,MT_NE,2040,0.15
6,MT_NE,2041,0.15
6,MT_NE,2042,0.15
6,MT_NE,2043,0.15
6,MT_NE,2044,0.15
6,MT_NE,2045,0.15
6,MT_NE,2046,0.15
6,MT_NE,2047,0.15
6,MT_NE,2048,0.15
6,MT_NE,2049,0.15
6,MT_NE,2050,0.15
6,MT_NE,2051,0.15
6,MT_NE,2052,0.15
6,MT_NE,2053,0.15
6,MT_NE,2054,0.15
6,MT_NE,2055,0.15
6,MT_NE,2056,0.15
6,MT_NE,2057,0.15
6,MT_NE,2058,0.15
6,MT_NE,2059,0.15
6,MT_NE,2060,0.15
6,MT_NE,2061,0.15
6,MT_NE,2062,0.15
6,MT_NE,2063,0.15
6,MT_NE,2064,0.15
6,MT_NE,2065,0.15
6,MT_NE,2066,0.15
6,MT_NE,2067,0.15
6,MT_NE,2068,0.15
6,MT_NE,2069,0.15
6,MT_NE,2070,0.15
6,MT_NE,2071,0.15
6,MT_NE,2072,0.15
6,MT_NE,2073,0.15
6,MT_NE,2074,0.15
6,MT_NE,2075,0.15
6,MT_NE,2076,0.15
6,MT_NE,2077,0.15
6,MT_NE,2078,0.15
6,MT_NE,2079,0.15
6,MT_NE,2080,0.15
6,MT_NW,2010,0.1
6,MT_NW,2011,0.1
6,MT_NW,2012,0.1
6,MT_NW,2013,0.1
6,MT_NW,2014,0.1
6,MT_NW,2015,0.15
6,MT_NW,2016,0.15
6,MT_NW,2017,0.15
6,MT_NW,2018,0.15
6,MT_NW,2019,0.15
6,MT_NW,2020,0.15
6,MT_NW,2021,0.15
6,MT_NW,2022,0.15
6,MT_NW,2023,0.15
6,MT_NW,2024,0.15
6,MT_NW,2025,0.15
6,MT_NW,2026,0.15
6,MT_NW,2027,0.15
6,MT_NW,2028,0.15
6,MT_NW,2029,0.15
6,MT_NW,2030,0.15
6,MT_NW,2031,0.15
6,MT_NW,2032,0.15
6,MT_NW,2033,0.15
6,MT_NW,2034,0.15
6,MT_NW,2035,0.15
6,MT_NW,2036,0.15
6,MT_NW,2037,0.15
6,MT_NW,2038,0.15
6,MT_NW,2039,0.15
6,MT_NW,2040,0.15
6,MT_NW,2041,0.15
6,MT_NW,2042,0.15
6,MT_NW,2043,0.15
6,MT_NW,2044,0.15
6,MT_NW,2045,0.15
6,MT_NW,2046,0.15
6,MT_NW,2047,0.15
6,MT_NW,2048,0.15
6,MT_NW,2049,0.15
6,MT_NW,2050,0.15
6,MT_NW,2051,0.15
6,MT_NW,2052,0.15
6,MT_NW,2053,0.15
6,MT_NW,2054,0.15
6,MT_NW,2055,0.15
6,MT_NW,2056,0.15
6,MT_NW,2057,0.15
6,MT_NW,2058,0.15
6,MT_NW,2059,0.15
6,MT_NW,2060,0.15
6,MT_NW,2061,0.15
6,MT_NW,2062,0.15
6,MT_NW,2063,0.15
6,MT_NW,2064,0.15
6,MT_NW,2065,0.15
6,MT_NW,2066,0.15
6,MT_NW,2067,0.15
6,MT_NW,2068,0.15
6,MT_NW,2069,0.15
6,MT_NW,2070,0.15
6,MT_NW,2071,0.15
6,MT_NW,2072,0.15
6,MT_NW,2073,0.15
6,MT_NW,2074,0.15
6,MT_NW,2075,0.15
6,MT_NW,2076,0.15
6,MT_NW,2077,0.15
6,MT_NW,2078,0.15
6,MT_NW,2079,0.15
6,MT_NW,2080,0.15
6,MT_SE,2010,0.0995343
6,MT_SE,2011,0.0995343
6,MT_SE,2012,0.0995343
6,MT_SE,2013,0.0995343
6,MT_SE,2014,0.0995343
6,MT_SE,2015,0.149301
6,MT_SE,2016,0.149301
6,MT_SE,2017,0.149301
6,MT_SE,2018,0.149301
6,MT_SE,2019,0.149301
6,MT_SE,2020,0.149301
6,MT_SE,2021,0.149301
6,MT_SE,2022,0.149301
6,MT_SE,2023,0.149301
6,MT_SE,2024,0.149301
6,MT_SE,2025,0.149301
6,MT_SE,2026,0.149301
6,MT_SE,2027,0.149301
6,MT_SE,2028,0.149301
6,MT_SE,2029,0.149301
6,MT_SE,2030,0.149301
6,MT_SE,2031,0.149301
6,MT_SE,2032,0.149301
6,MT_SE,2033,0.149301
6,MT_SE,2034,0.149301
6,MT_SE,2035,0.149301
6,MT_SE,2036,0.149301
6,MT_SE,2037,0.149301
6,MT_SE,2038,0.149301
6,MT_SE,2039,0.149301
6,MT_SE,2040,0.149301
6,MT_SE,2041,0.149301
6,MT_SE,2042,0.149301
6,MT_SE,2043,0.149301
6,MT_SE,2044,0.149301
6,MT_SE,2045,0.149301
6,MT_SE,2046,0.149301
6,MT_SE,2047,0.149301
6,MT_SE,2048,0.149301
6,MT_SE,2049,0.149301
6,MT_SE,2050,0.149301
6,MT_SE,2051,0.149301
6,MT_SE,2052,0.149301
6,MT_SE,2053,0.149301
6,MT_SE,2054,0.149301
6,MT_SE,2055,0.149301
6,MT_SE,2056,0.149301
6,MT_SE,2057,0.149301
6,MT_SE,2058,0.149301
6,MT_SE,2059,0.149301
6,MT_SE,2060,0.149301
6,MT_SE,2061,0.149301
6,MT_SE,2062,0.149301
6,MT_SE,2063,0.149301
6,MT_SE,2064,0.149301
6,MT_SE,2065,0.149301
6,MT_SE,2066,0.149301
6,MT_SE,2067,0.149301
6,MT_SE,2068,0.149301
6,MT_SE,2069,0.149301
6,MT_SE,2070,0.149301
6,MT_SE,2071,0.149301
6,MT_SE,2072,0.149301
6,MT_SE,2073,0.149301
6,MT_SE,2074,0.149301
6,MT_SE,2075,0.149301
6,MT_SE,2076,0.149301
6,MT_SE,2077,0.149301
6,MT_SE,2078,0.149301
6,MT_SE,2079,0.149301
6,MT_SE,2080,0.149301
6,MT_SW,2010,0.0969268
6,MT_SW,2011,0.0969268
6,MT_SW,2012,0.0969268
6,MT_SW,2013,0.0969268
6,MT_SW,2014,0.0969268
6,MT_SW,2015,0.14539
6,MT_SW,2016,0.14539
6,MT_SW,2017,0.14539
6,MT_SW,2018,0.14539
6,MT_SW,2019,0.14539
6,MT_SW,2020,0.14539
6,MT_SW,2021,0.14539
6,MT_SW,2022,0.14539
6,MT_SW,2023,0.14539
6,MT_SW,2024,0.14539
6,MT_SW,2025,0.14539
6,MT_SW,2026,0.14539
6,MT_SW,2027,0.14539
6,MT_SW,2028,0.14539
6,MT_SW,2029,0.14539
6,MT_SW,2030,0.14539
6,MT_SW,2031,0.14539
6,MT_SW,2032,0.14539
6,MT_SW,2033,0.14539
6,MT_SW,2034,0.14539
6,MT_SW,2035,0.14539
6,MT_SW,2036,0.14539
6,MT_SW,2037,0.14539
6,MT_SW,2038,0.14539
6,MT_SW,2039,0.14539
6,MT_SW,2040,0.14539
6,MT_SW,2041,0.14539
6,MT_SW,2042,0.14539
6,MT_SW,2043,0.14539
6,MT_SW,2044,0.14539
6,MT_SW,2045,0.14539
6,MT_SW,2046,0.14539
6,MT_SW,2047,0.14539
6,MT_SW,2048,0.14539
6,MT_SW,2049,0.14539
6,MT_SW,2050,0.14539
6,MT_SW,2051,0.14539
6,MT_SW,2052,0.14539
6,MT_SW,2053,0.14539
6,MT_SW,2054,0.14539
6,MT_SW,2055,0.14539
6,MT_SW,2056,0.14539
6,MT_SW,2057,0.14539
6,MT_SW,2058,0.14539
6,MT_SW,2059,0.14539
6,MT_SW,2060,0.14539
6,MT_SW,2061,0.14539
6,MT_SW,2062,0.14539
6,MT_SW,2063,0.14539
6,MT_SW,2064,0.14539
6,MT_SW,2065,0.14539
6,MT_SW,2066,0.14539
6,MT_SW,2067,0.14539
6,MT_SW,2068,0.14539
6,MT_SW,2069,0.14539
6,MT_SW,2070,0.14539
6,MT_SW,2071,0.14539
6,MT_SW,2072,0.14539
6,MT_SW,2073,0.14539
6,MT_SW,2074,0.14539
6,MT_SW,2075,0.14539
6,MT_SW,2076,0.14539
6,MT_SW,2077,0.14539
6,MT_SW,2078,0.14539
6,MT_SW,2079,0.14539
6,MT_SW,2080,0.14539
6,NM_N,2010,0
6,NM_N,2011,0.1
6,NM_N,2012,0.1
6,NM_N,2013,0.1
6,NM_N,2014,0.1
6,NM_N,2015,0.15
6,NM_N,2016,0.15
6,NM_N,2017,0.15
6,NM_N,2018,0.15
6,NM_N,2019,0.15
6,NM_N,2020,0.2
6,NM_N,2021,0.2
6,NM_N,2022,0.2
6,NM_N,2023,0.2
6,NM_N,2024,0.2
6,NM_N,2025,0.2
6,NM_N,2026,0.2
6,NM_N,2027,0.2
6,NM_N,2028,0.2
6,NM_N,2029,0.2
6,NM_N,2030,0.2
6,NM_N,2031,0.2
6,NM_N,2032,0.2
6,NM_N,2033,0.2
6,NM_N,2034,0.2
6,NM_N,2035,0.2
6,NM_N,2036,0.2
6,NM_N,2037,0.2
6,NM_N,2038,0.2
6,NM_N,2039,0.2
6,NM_N,2040,0.2
6,NM_N,2041,0.2
6,NM_N,2042,0.2
6,NM_N,2043,0.2
6,NM_N,2044,0.2
6,NM_N,2045,0.2
6,NM_N,2046,0.2
6,NM_N,2047,0.2
6,NM_N,2048,0.2
6,NM_N,2049,0.2
6,NM_N,2050,0.2
6,NM_N,2051,0.2
6,NM_N,2052,0.2
6,NM_N,2053,0.2
6,NM_N,2054,0.2
6,NM_N,2055,0.2
6,NM_N,2056,0.2
6,NM_N,2057,0.2
6,NM_N,2058,0.2
6,NM_N,2059,0.2
6,NM_N,2060,0.2
6,NM_N,2061,0.2
6,NM_N,2062,0.2
6,NM_N,2063,0.2
6,NM_N,2064,0.2
6,NM_N,2065,0.2
6,NM_N,2066,0.2
6,NM_N,2067,0.2
6,NM_N,2068,0.2
6,NM_N,2069,0.2
6,NM_N,2070,0.2
6,NM_N,2071,0.2
6,NM_N,2072,0.2
6,NM_N,2073,0.2
6,NM_N,2074,0.2
6,NM_N,2075,0.2
6,NM_N,2076,0.2
6,NM_N,2077,0.2
6,NM_N,2078,0.2
6,NM_N,2079,0.2
6,NM_N,2080,0.2
6,NM_S_TX_EPE,2010,0.0184512
6,NM_S_TX_EPE,2011,0.0565485
6,NM_S_TX_EPE,2012,0.0565485
6,NM_S_TX_EPE,2013,0.0611986
6,NM_S_TX_EPE,2014,0.0611986
6,NM_S_TX_EPE,2015,0.0802483
6,NM_S_TX_EPE,2016,0.0802483
6,NM_S_TX_EPE,2017,0.0802483
6,NM_S_TX_EPE,2018,0.0802483
6,NM_S_TX_EPE,2019,0.0802483
6,NM_S_TX_EPE,2020,0.0968296
6,NM_S_TX_EPE,2021,0.0968296
6,NM_S_TX_EPE,2022,0.0968296
6,NM_S_TX_EPE,2023,0.0968296
6,NM_S_TX_EPE,2024,0.0968296
6,NM_S_TX_EPE,2025,0.11147
6,NM_S_TX_EPE,2026,0.11147
6,NM_S_TX_EPE,2027,0.11147
6,NM_S_TX_EPE,2028,0.11147
6,NM_S_TX_EPE,2029,0.11147
6,NM_S_TX_EPE,2030,0.11147
6,NM_S_TX_EPE,2031,0.11147
6,NM_S_TX_EPE,2032,0.11147
6,NM_S_TX_EPE,2033,0.11147
6,NM_S_TX_EPE,2034,0.11147
6,NM_S_TX_EPE,2035,0.11147
6,NM_S_TX_EPE,2036,0.11147
6,NM_S_TX_EPE,2037,0.11147
6,NM_S_TX_EPE,2038,0.11147
6,NM_S_TX_EPE,2039,0.11147
6,NM_S_TX_EPE,2040,0.11147
6,NM_S_TX_EPE,2041,0.11147
6,NM_S_TX_EPE,2042,0.11147
6,NM_S_TX_EPE,2043,0.11147
6,NM_S_TX_EPE,2044,0.11147
6,NM_S_TX_EPE,2045,0.11147
6,NM_S_TX_EPE,2046,0.11147
6,NM_S_TX_EPE,2047,0.11147
6,NM_S_TX_EPE,2048,0.11147
6,NM_S_TX_EPE,2049,0.11147
6,NM_S_TX_EPE,2050,0.11147
6,NM_S_TX_EPE,2051,0.11147
6,NM_S_TX_EPE,2052,0.11147
6,NM_S_TX_EPE,2053,0.11147
6,NM_S_TX_EPE,2054,0.11147
6,NM_S_TX_EPE,2055,0.11147
6,NM_S_TX_EPE,2056,0.11147
6,NM_S_TX_EPE,2057,0.11147
6,NM_S_TX_EPE,2058,0.11147
6,NM_S_TX_EPE,2059,0.11147
6,NM_S_TX_EPE,2060,0.11147
6,NM_S_TX_EPE,2061,0.11147
6,NM_S_TX_EPE,2062,0.11147
6,NM_S_TX_EPE,2063,0.11147
6,NM_S_TX_EPE,2064,0.11147
6,NM_S_TX_EPE,2065,0.11147
6,NM_S_TX_EPE,2066,0.11147
6,NM_S_TX_EPE,2067,0.11147
6,NM_S_TX_EPE,2068,0.11147
6,NM_S_TX_EPE,2069,0.11147
6,NM_S_TX_EPE,2070,0.11147
6,NM_S_TX_EPE,2071,0.11147
6,NM_S_TX_EPE,2072,0.11147
6,NM_S_TX_EPE,2073,0.11147
6,NM_S_TX_EPE,2074,0.11147
6,NM_S_TX_EPE,2075,0.11147
6,NM_S_TX_EPE,2076,0.11147
6,NM_S_TX_EPE,2077,0.11147
6,NM_S_TX_EPE,2078,0.11147
6,NM_S_TX_EPE,2079,0.11147
6,NM_S_TX_EPE,2080,0.11147
6,NV_N,2010,0.120777
6,NV_N,2011,0.150434
6,NV_N,2012,0.150434
6,NV_N,2013,0.180091
6,NV_N,2014,0.18027
6,NV_N,2015,0.200221
6,NV_N,2016,0.2004
6,NV_N,2017,0.200615
6,NV_N,2018,0.20083
6,NV_N,2019,0.201045
6,NV_N,2020,0.221031
6,NV_N,2021,0.221031
6,NV_N,2022,0.221031
6,NV_N,2023,0.221031
6,NV_N,2024,0.221031
6,NV_N,2025,0.250688
6,NV_N,2026,0.250688
6,NV_N,2027,0.250688
6,NV_N,2028,0.250688
6,NV_N,2029,0.250688
6,NV_N,2030,0.250688
6,NV_N,2031,0.250688
6,NV_N,2032,0.250688
6,NV_N,2033,0.250688
6,NV_N,2034,0.250688
6,NV_N,2035,0.250688
6,NV_N,2036,0.250688
6,NV_N,2037,0.250688
6,NV_N,2038,0.250688
6,NV_N,2039,0.250688
6,NV_N,2040,0.250688
6,NV_N,2041,0.250688
6,NV_N,2042,0.250688
6,NV_N,2043,0.250688
6,NV_N,2044,0.250688
6,NV_N,2045,0.250688
6,NV_N,2046,0.250688
6,NV_N,2047,0.250688
6,NV_N,2048,0.250688
6,NV_N,2049,0.250688
6,NV_N,2050,0.250688
6,NV_N,2051,0.250688
6,NV_N,2052,0.250688
6,NV_N,2053,0.250688
6,NV_N,2054,0.250688
6,NV_N,2055,0.250688
6,NV_N,2056,0.250688
6,NV_N,2057,0.250688
6,NV_N,2058,0.250688
6,NV_N,2059,0.250688
6,NV_N,2060,0.250688
6,NV_N,2061,0.250688
6,NV_N,2062,0.250688
6,NV_N,2063,0.250688
6,NV_N,2064,0.250688
6,NV_N,2065,0.250688
6,NV_N,2066,0.250688
6,NV_N,2067,0.250688
6,NV_N,2068,0.250688
6,NV_N,2069,0.250688
