timepoint_label	lz_demand_mw_as_consumption	DumpPower	LZ_NetDispatch
2007-12-04-11:00	-1168.29	1.13686837721616e-13	1168.2899999999995
2007-12-04-12:00	-1166.63	1.13686837721616e-13	1166.6299999999992
2007-12-04-13:00	-1154.96	1.70530256582424e-13	1154.9599999999994
2007-12-04-14:00	-1154.29	1.70530256582424e-13	1154.2899999999995
2007-12-04-15:00	-1153.75	1.70530256582424e-13	1153.7499999999993
2007-12-04-16:00	-1160.06	1.13686837721616e-13	1160.0599999999993
2007-12-04-17:00	-1229.74	5.6843418860808e-14	1229.7399999999993
2007-12-04-18:00	-1241.29	1.13686837721616e-13	1241.2899999999993
2007-12-04-19:00	-1188.7	2.55795384873636e-13	1188.6999999999994
2007-12-04-20:00	-1118.59	1.4210854715202e-13	1118.5899999999995
2007-12-04-21:00	-1032.7	1.70530256582424e-13	1032.6999999999994
2007-12-04-22:00	-912.54	-1.13686837721616e-13	912.5399999999997
2007-12-04-23:00	-793.39	1.13686837721616e-13	793.3899999999994
2007-12-14-00:00	-1095.65	2.27373675443232e-13	1095.6499999999994
2007-12-14-01:00	-666.81	2.8421709430404e-14	666.8099999999997
2007-12-14-02:00	-665.76	-2.8421709430404e-14	665.7599999999998
2007-12-14-03:00	-665.76	-2.8421709430404e-14	665.7599999999998
2007-12-14-04:00	-665.76	-2.8421709430404e-14	665.7599999999998
2007-12-14-05:00	-665.76	-2.8421709430404e-14	665.7599999999998
2007-12-14-06:00	-665.76	-2.8421709430404e-14	665.7599999999998
2007-12-14-07:00	-998.5	-5.6843418860808e-14	998.5000000000005
2007-12-14-08:00	-1047.2	1.70530256582424e-13	1047.1999999999994
2007-12-14-09:00	-1071.22	1.70530256582424e-13	1071.2199999999993
2007-12-14-10:00	-1083.57	1.70530256582424e-13	1083.5699999999995
2007-12-14-11:00	-1087.64	1.13686837721616e-13	1087.6399999999994
2007-12-14-12:00	-1088.99	1.13686837721616e-13	1088.9899999999993
2007-12-14-13:00	-1080.73	1.70530256582424e-13	1080.7299999999993
2007-12-14-14:00	-1078.21	1.70530256582424e-13	1078.2099999999994
2007-12-14-15:00	-1063.3	0.0	1063.2999999999993
2007-12-14-16:00	-1062.19	0.0	1062.1899999999994
2007-12-14-17:00	-1093.79	2.27373675443232e-13	1093.7899999999993
2007-12-14-18:00	-1112.97	1.13686837721616e-13	1112.9699999999993
2007-12-14-19:00	-1060.78	1.13686837721616e-13	1060.7799999999997
2007-12-14-20:00	-1026.85	-1.70530256582424e-13	1026.8499999999995
2007-12-14-21:00	-967.66	2.27373675443232e-13	967.6599999999994
2007-12-14-22:00	-877.75	2.8421709430404e-14	877.7499999999998
2007-12-14-23:00	-785.64	1.13686837721616e-13	785.6399999999996
2007-01-22-00:00	-654.8	-2.8421709430404e-14	654.7999999999998
2007-01-22-01:00	-623.87	-4.2632564145606e-14	623.8699999999998
2007-01-22-02:00	-607.88	-2.8421709430404e-14	607.8799999999999
2007-01-22-03:00	-616.3	-4.2632564145606e-14	616.2999999999998
2007-01-22-04:00	-676.61	0.0	676.6099999999998
2007-01-22-05:00	-805.52	0.0	805.5199999999998
2007-01-22-06:00	-925.57	1.13686837721616e-13	925.5699999999997
2007-01-22-07:00	-947.54	-5.6843418860808e-14	947.5399999999993
2007-01-22-08:00	-998.41	5.6843418860808e-14	998.4099999999994
2007-01-22-09:00	-1024.85	-1.13686837721616e-13	1024.8499999999995
2007-01-22-10:00	-1044.94	2.55795384873636e-13	1044.9399999999994
2007-01-22-11:00	-1046.49	2.55795384873636e-13	1046.4899999999993
2007-01-22-12:00	-1054.03	5.6843418860808e-14	1054.0299999999993
2007-01-22-13:00	-1051.27	1.70530256582424e-13	1051.2699999999993
2007-01-22-14:00	-1048.17	1.70530256582424e-13	1048.1699999999994
2007-01-22-15:00	-1045.87	2.55795384873636e-13	1045.8699999999992
2007-01-22-16:00	-1036.5	2.8421709430404e-14	1036.4999999999993
2007-01-22-17:00	-1055.67	1.13686837721616e-13	1055.6699999999994
2007-01-22-18:00	-1118.42	1.4210854715202e-13	1118.4199999999994
2007-01-22-19:00	-1065.88	1.70530256582424e-13	1065.8799999999994
2007-01-22-20:00	-1001.84	1.4210854715202e-13	1001.8399999999992
2007-01-22-21:00	-908.44	0.0	908.4399999999998
2007-01-22-22:00	-799.68	8.5265128291212e-14	799.6799999999996
2007-01-22-23:00	-703.3	0.0	703.2999999999997
2007-02-06-00:00	-671.95	0.0	671.9499999999998
2007-02-06-01:00	-643.06	-2.8421709430404e-14	643.0599999999993
2007-02-06-02:00	-631.9	-1.4210854715202e-14	631.8999999999999
2007-02-06-03:00	-643.58	-2.8421709430404e-14	643.5800000000003
2007-02-06-04:00	-710.15	1.4210854715202e-13	710.1499999999996
2007-02-06-05:00	-836.7	0.0	836.6999999999998
2007-02-06-06:00	-958.81	-5.6843418860808e-14	958.8099999999993
2007-02-06-07:00	-969.78	0.0	969.7799999999993
2007-02-06-08:00	-1016.47	-2.27373675443232e-13	1016.4699999999998
2007-02-06-09:00	-1044.56	2.55795384873636e-13	1044.5599999999993
2007-02-06-10:00	-1073.82	5.6843418860808e-14	1073.8199999999995
2007-02-06-11:00	-1071.15	1.70530256582424e-13	1071.1499999999994
2007-02-06-12:00	-1079.3	1.70530256582424e-13	1079.2999999999995
2007-02-06-13:00	-1084.23	1.4210854715202e-13	1084.2299999999993
2007-02-06-14:00	-1088.28	1.13686837721616e-13	1088.2799999999993
2007-02-06-15:00	-1076.04	1.70530256582424e-13	1076.0399999999995
2007-02-06-16:00	-1083.26	4.2632564145606e-14	1083.2599999999995
2007-02-06-17:00	-1094.91	2.27373675443232e-13	1094.9099999999994
2007-02-06-18:00	-1155.22	5.6843418860808e-14	1155.2199999999993
2007-02-06-19:00	-1121.48	1.4210854715202e-13	1121.4799999999993
2007-02-06-20:00	-1062.24	0.0	1062.2399999999993
2007-02-06-21:00	-975.3	-5.6843418860808e-14	975.3
2007-02-06-22:00	-858.27	5.6843418860808e-14	858.2699999999998
2007-02-06-23:00	-759.0	0.0	758.9999999999998
2007-03-30-00:00	-689.61	5.6843418860808e-14	689.6099999999997
2007-03-30-01:00	-650.73	-5.6843418860808e-14	650.7299999999998
2007-03-30-02:00	-631.37	-1.4210854715202e-14	631.3699999999999
2007-03-30-03:00	-626.63	-5.6843418860808e-14	626.6299999999999
2007-03-30-04:00	-640.98	-5.6843418860808e-14	640.9799999999998
2007-03-30-05:00	-673.16	0.0	673.1599999999997
2007-03-30-06:00	-721.87	8.5265128291212e-14	721.8699999999997
2007-03-30-07:00	-805.94	0.0	805.9399999999998
2007-03-30-08:00	-885.41	1.13686837721616e-13	885.4099999999996
2007-03-30-09:00	-935.25	-5.6843418860808e-14	935.2499999999998
2007-03-30-10:00	-960.66	1.13686837721616e-13	960.6599999999994
2007-03-30-11:00	-966.3	-5.6843418860808e-14	966.3
2007-03-30-12:00	-971.2	0.0	971.1999999999994
2007-03-30-13:00	-966.83	2.27373675443232e-13	966.8299999999997
2007-03-30-14:00	-966.13	1.70530256582424e-13	966.1299999999997
2007-03-30-15:00	-971.91	2.27373675443232e-13	971.9099999999994
2007-03-30-16:00	-989.71	-1.70530256582424e-13	989.7100000000003
2007-03-30-17:00	-1002.0	-8.5265128291212e-14	1001.9999999999993
2007-03-30-18:00	-1054.58	5.6843418860808e-14	1054.5799999999995
2007-03-30-19:00	-1049.01	1.70530256582424e-13	1049.0099999999993
2007-03-30-20:00	-991.88	2.8421709430404e-13	991.8799999999994
2007-03-30-21:00	-917.71	-5.6843418860808e-14	917.7100000000003
2007-03-30-22:00	-810.78	0.0	810.7799999999997
2007-03-30-23:00	-721.96	-2.8421709430404e-14	721.9599999999998
2007-06-15-00:00	-714.64	1.56319401867222e-13	714.6399999999996
2007-06-15-01:00	-677.81	0.0	677.8099999999997
2007-06-15-02:00	-652.7	-5.6843418860808e-14	652.6999999999998
2007-06-15-03:00	-645.27	-2.8421709430404e-14	645.2699999999993
2007-06-15-04:00	-659.91	-2.8421709430404e-14	659.9099999999999
2007-06-15-05:00	-682.88	0.0	682.8799999999998
2007-06-15-06:00	-741.17	1.13686837721616e-13	741.1699999999996
2007-06-15-07:00	-834.34	1.13686837721616e-13	834.3399999999997
2007-06-15-08:00	-908.7	0.0	908.6999999999998
2007-06-15-09:00	-961.58	2.55795384873636e-13	961.5799999999997
2007-06-15-10:00	-986.02	-2.27373675443232e-13	986.02
2007-06-15-11:00	-994.81	5.6843418860808e-14	994.8099999999995
2007-06-15-12:00	-992.77	5.6843418860808e-14	992.7699999999993
2007-06-15-13:00	-997.27	-5.6843418860808e-14	997.2699999999993
2007-06-15-14:00	-1005.12	1.70530256582424e-13	1005.1199999999994
2007-06-15-15:00	-1012.85	5.6843418860808e-14	1012.8499999999997
2007-06-15-16:00	-1015.42	5.6843418860808e-14	1015.4199999999998
2007-06-15-17:00	-1003.37	1.70530256582424e-13	1003.3699999999994
2007-06-15-18:00	-1011.18	1.70530256582424e-13	1011.1799999999996
2007-06-15-19:00	-1027.64	-5.6843418860808e-14	1027.6400000000003
2007-06-15-20:00	-1001.43	1.4210854715202e-13	1001.4299999999994
2007-06-15-21:00	-950.22	-5.6843418860808e-14	950.2199999999993
2007-06-15-22:00	-848.61	1.70530256582424e-13	848.6099999999997
2007-06-15-23:00	-760.66	1.13686837721616e-13	760.6599999999996
2007-07-02-00:00	-754.61	1.13686837721616e-13	754.6099999999997
2007-07-02-01:00	-718.53	-2.8421709430404e-14	718.5299999999997
2007-07-02-02:00	-696.07	1.13686837721616e-13	696.0699999999997
2007-07-02-03:00	-698.31	0.0	698.3099999999997
2007-07-02-04:00	-755.79	0.0	755.7899999999997
2007-07-02-05:00	-838.44	-2.8421709430404e-14	838.4399999999998
2007-07-02-06:00	-957.92	1.13686837721616e-13	957.9199999999994
2007-07-02-07:00	-1034.96	5.6843418860808e-14	1034.9599999999994
2007-07-02-08:00	-1110.34	1.13686837721616e-13	1110.3399999999995
2007-07-02-09:00	-1152.18	1.70530256582424e-13	1152.1799999999994
2007-07-02-10:00	-1182.86	5.6843418860808e-14	1182.8599999999994
2007-07-02-11:00	-1199.38	2.55795384873636e-13	1199.3799999999992
2007-07-02-12:00	-1199.4	2.55795384873636e-13	1199.3999999999994
2007-07-02-13:00	-1207.11	2.55795384873636e-13	1207.1099999999992
2007-07-02-14:00	-1203.64	2.55795384873636e-13	1203.6399999999992
2007-07-02-15:00	-1202.44	2.55795384873636e-13	1202.4399999999994
2007-07-02-16:00	-1178.98	0.0	1178.9799999999993
2007-07-02-17:00	-1155.36	5.6843418860808e-14	1155.3599999999994
2007-07-02-18:00	-1130.8	1.70530256582424e-13	1130.7999999999993
2007-07-02-19:00	-1160.26	1.13686837721616e-13	1160.2599999999993
2007-07-02-20:00	-1113.33	5.6843418860808e-14	1113.3299999999992
2007-07-02-21:00	-1028.12	-5.6843418860808e-14	1028.1199999999994
2007-07-02-22:00	-918.96	-5.6843418860808e-14	918.9600000000003
2007-07-02-23:00	-819.63	1.13686837721616e-13	819.6299999999997
2007-11-29-00:00	-679.16	0.0	679.1599999999997
2007-11-29-01:00	-642.62	-5.6843418860808e-14	642.6199999999998
2007-11-29-02:00	-620.64	-4.2632564145606e-14	620.6399999999999
2007-11-29-03:00	-616.97	-4.2632564145606e-14	616.9699999999998
2007-11-29-04:00	-637.88	-5.6843418860808e-14	637.8799999999998
2007-11-29-05:00	-684.57	0.0	684.5699999999997
2007-11-29-06:00	-742.66	1.13686837721616e-13	742.6599999999996
2007-11-29-07:00	-824.86	1.13686837721616e-13	824.8599999999997
2007-11-29-08:00	-903.06	-5.6843418860808e-14	903.0599999999997
2007-11-29-09:00	-939.74	-1.70530256582424e-13	939.7399999999998
2007-11-29-10:00	-952.82	2.27373675443232e-13	952.8199999999995
2007-11-29-11:00	-966.91	2.27373675443232e-13	966.9099999999996
2007-11-29-12:00	-954.38	2.27373675443232e-13	954.3799999999994
2007-11-29-13:00	-933.25	-5.6843418860808e-14	933.2499999999998
2007-11-29-14:00	-921.69	-2.8421709430404e-14	921.6899999999994
2007-11-29-15:00	-926.82	1.13686837721616e-13	926.8199999999997
2007-11-29-16:00	-941.27	-1.70530256582424e-13	941.2699999999998
2007-11-29-17:00	-990.69	5.6843418860808e-14	990.6899999999994
2007-11-29-18:00	-987.24	0.0	987.2399999999998
2007-11-29-19:00	-952.26	0.0	952.2599999999993
2007-11-29-20:00	-905.97	-1.13686837721616e-13	905.9699999999998
2007-11-29-21:00	-860.39	5.6843418860808e-14	860.3899999999999
2007-11-29-22:00	-786.77	0.0	786.7699999999998
2007-11-29-23:00	-708.8	-1.4210854715202e-14	708.7999999999997
2008-01-28-00:00	-701.03	0.0	701.0299999999997
2008-01-28-01:00	-660.66	-2.8421709430404e-14	660.6599999999999
2008-01-28-02:00	-639.75	-5.6843418860808e-14	639.7499999999998
2008-01-28-03:00	-632.32	-1.4210854715202e-14	632.3199999999998
2008-01-28-04:00	-647.02	-2.8421709430404e-14	647.0199999999993
2008-01-28-05:00	-684.73	0.0	684.7299999999998
2008-01-28-06:00	-734.37	1.13686837721616e-13	734.3699999999997
2008-01-28-07:00	-801.89	1.13686837721616e-13	801.8899999999996
2008-01-28-08:00	-893.52	0.0	893.5199999999998
2008-01-28-09:00	-952.06	-5.6843418860808e-14	952.0599999999995
2008-01-28-10:00	-977.9	1.70530256582424e-13	977.8999999999996
2008-01-28-11:00	-988.25	-1.70530256582424e-13	988.2500000000005
2008-01-28-12:00	-985.59	1.13686837721616e-13	985.5899999999997
2008-01-28-13:00	-985.45	-1.13686837721616e-13	985.45
2008-01-28-14:00	-980.23	0.0	980.2299999999998
2008-01-28-15:00	-990.6	1.13686837721616e-13	990.5999999999992
2008-01-28-16:00	-1005.64	1.13686837721616e-13	1005.6399999999994
2008-01-28-17:00	-1050.21	1.13686837721616e-13	1050.2099999999994
2008-01-28-18:00	-1097.32	1.13686837721616e-13	1097.3199999999995
2008-01-28-19:00	-1047.01	1.13686837721616e-13	1047.0099999999993
2008-01-28-20:00	-982.44	0.0	982.4399999999998
2008-01-28-21:00	-904.0	-1.13686837721616e-13	904.0
2008-01-28-22:00	-797.08	1.13686837721616e-13	797.0799999999992
2008-01-28-23:00	-705.81	2.8421709430404e-14	705.8099999999997
2008-01-30-00:00	-682.14	0.0	682.1399999999999
2008-01-30-01:00	-643.77	-2.8421709430404e-14	643.7699999999993
2008-01-30-02:00	-632.4	-1.4210854715202e-14	632.3999999999999
2008-01-30-03:00	-661.37	-2.8421709430404e-14	661.3699999999999
2008-01-30-04:00	-724.24	-2.8421709430404e-14	724.2399999999996
2008-01-30-05:00	-848.13	1.70530256582424e-13	848.1299999999999
2008-01-30-06:00	-978.14	1.70530256582424e-13	978.1399999999999
2008-01-30-07:00	-1003.14	1.56319401867222e-13	1003.1399999999994
2008-01-30-08:00	-1051.33	1.70530256582424e-13	1051.3299999999995
2008-01-30-09:00	-1077.46	2.8421709430404e-13	1077.4599999999994
2008-01-30-10:00	-1085.02	1.4210854715202e-13	1085.0199999999993
2008-01-30-11:00	-1099.76	5.6843418860808e-14	1099.7599999999993
2008-01-30-12:00	-1107.25	5.6843418860808e-14	1107.2499999999993
2008-01-30-13:00	-1095.48	2.27373675443232e-13	1095.4799999999993
2008-01-30-14:00	-1096.16	2.27373675443232e-13	1096.1599999999994
2008-01-30-15:00	-1090.02	1.13686837721616e-13	1090.0199999999995
2008-01-30-16:00	-1092.35	2.27373675443232e-13	1092.3499999999995
2008-01-30-17:00	-1120.33	1.4210854715202e-13	1120.3299999999992
2008-01-30-18:00	-1188.41	5.6843418860808e-14	1188.4099999999992
2008-01-30-19:00	-1125.73	5.6843418860808e-14	1125.7299999999993
2008-01-30-20:00	-1044.94	2.55795384873636e-13	1044.9399999999994
2008-01-30-21:00	-950.56	-5.6843418860808e-14	950.5599999999995
2008-01-30-22:00	-835.16	1.13686837721616e-13	835.1599999999999
2008-01-30-23:00	-739.87	1.13686837721616e-13	739.8699999999997
2008-02-20-00:00	-660.46	-2.8421709430404e-14	660.4599999999998
2008-02-20-01:00	-629.21	-5.6843418860808e-14	629.2099999999998
2008-02-20-02:00	-619.99	-4.2632564145606e-14	619.9899999999998
2008-02-20-03:00	-627.83	-5.6843418860808e-14	627.8299999999998
2008-02-20-04:00	-691.78	0.0	691.7799999999997
2008-02-20-05:00	-819.96	0.0	819.9599999999998
2008-02-20-06:00	-943.09	2.27373675443232e-13	943.0899999999995
2008-02-20-07:00	-965.56	-5.6843418860808e-14	965.5599999999997
2008-02-20-08:00	-1009.54	-5.6843418860808e-14	1009.5399999999997
2008-02-20-09:00	-1039.13	1.13686837721616e-13	1039.1299999999992
2008-02-20-10:00	-1053.68	0.0	1053.6799999999994
2008-02-20-11:00	-1061.88	1.13686837721616e-13	1061.8799999999999
2008-02-20-12:00	-1054.61	0.0	1054.6099999999994
2008-02-20-13:00	-1053.2	0.0	1053.1999999999994
2008-02-20-14:00	-1048.63	1.13686837721616e-13	1048.6299999999994
2008-02-20-15:00	-1043.48	2.55795384873636e-13	1043.4799999999993
2008-02-20-16:00	-1038.72	5.6843418860808e-14	1038.7199999999993
2008-02-20-17:00	-1044.98	2.55795384873636e-13	1044.9799999999993
2008-02-20-18:00	-1120.01	1.4210854715202e-13	1120.0099999999993
2008-02-20-19:00	-1073.62	1.70530256582424e-13	1073.6199999999994
2008-02-20-20:00	-1006.17	1.13686837721616e-13	1006.1699999999992
2008-02-20-21:00	-926.64	2.27373675443232e-13	926.6399999999996
2008-02-20-22:00	-812.57	1.13686837721616e-13	812.5699999999999
2008-02-20-23:00	-711.57	1.4210854715202e-13	711.5699999999997
2008-03-12-00:00	-703.29	0.0	703.2899999999997
2008-03-12-01:00	-671.8	0.0	671.7999999999997
2008-03-12-02:00	-658.06	-5.6843418860808e-14	658.0599999999997
2008-03-12-03:00	-669.01	0.0	669.0099999999998
2008-03-12-04:00	-732.51	0.0	732.5099999999998
2008-03-12-05:00	-858.59	1.70530256582424e-13	858.5899999999997
2008-03-12-06:00	-985.6	1.13686837721616e-13	985.5999999999997
2008-03-12-07:00	-1028.09	-5.6843418860808e-14	1028.0899999999995
2008-03-12-08:00	-1084.18	1.70530256582424e-13	1084.1799999999994
2008-03-12-09:00	-1119.39	1.4210854715202e-13	1119.3899999999994
2008-03-12-10:00	-1136.95	0.0	1136.9499999999994
2008-03-12-11:00	-1143.32	1.70530256582424e-13	1143.3199999999995
2008-03-12-12:00	-1154.74	1.70530256582424e-13	1154.7399999999993
2008-03-12-13:00	-1148.97	1.70530256582424e-13	1148.9699999999993
2008-03-12-14:00	-1144.97	1.70530256582424e-13	1144.9699999999993
2008-03-12-15:00	-1129.88	1.13686837721616e-13	1129.8799999999994
2008-03-12-16:00	-1119.14	1.4210854715202e-13	1119.1399999999994
2008-03-12-17:00	-1139.2	0.0	1139.1999999999994
2008-03-12-18:00	-1177.03	0.0	1177.0299999999993
2008-03-12-19:00	-1149.5	1.70530256582424e-13	1149.4999999999995
2008-03-12-20:00	-1082.52	1.70530256582424e-13	1082.5199999999995
2008-03-12-21:00	-990.45	-1.13686837721616e-13	990.4500000000003
2008-03-12-22:00	-867.08	1.70530256582424e-13	867.0799999999995
2008-03-12-23:00	-767.44	0.0	767.4399999999998
2008-04-09-00:00	-668.6	0.0	668.5999999999998
2008-04-09-01:00	-638.85	-5.6843418860808e-14	638.8499999999998
2008-04-09-02:00	-627.67	-5.6843418860808e-14	627.6699999999998
2008-04-09-03:00	-637.85	-5.6843418860808e-14	637.8499999999998
2008-04-09-04:00	-696.78	0.0	696.7799999999997
2008-04-09-05:00	-820.31	0.0	820.3099999999997
2008-04-09-06:00	-938.29	-1.70530256582424e-13	938.2899999999997
2008-04-09-07:00	-999.88	4.2632564145606e-14	999.8799999999994
2008-04-09-08:00	-1051.6	1.13686837721616e-13	1051.5999999999995
2008-04-09-09:00	-1084.13	1.70530256582424e-13	1084.1299999999994
2008-04-09-10:00	-1112.65	1.13686837721616e-13	1112.6499999999994
2008-04-09-11:00	-1122.6	1.4210854715202e-13	1122.5999999999995
2008-04-09-12:00	-1133.93	1.13686837721616e-13	1133.9299999999994
2008-04-09-13:00	-1133.97	1.13686837721616e-13	1133.9699999999993
2008-04-09-14:00	-1131.2	1.13686837721616e-13	1131.1999999999994
2008-04-09-15:00	-1123.79	1.4210854715202e-13	1123.7899999999993
2008-04-09-16:00	-1108.94	5.6843418860808e-14	1108.9399999999994
2008-04-09-17:00	-1099.34	5.6843418860808e-14	1099.3399999999995
2008-04-09-18:00	-1141.84	1.70530256582424e-13	1141.8399999999995
2008-04-09-19:00	-1142.05	1.70530256582424e-13	1142.0499999999995
2008-04-09-20:00	-1076.72	2.8421709430404e-13	1076.7199999999993
2008-04-09-21:00	-973.17	1.70530256582424e-13	973.1699999999994
2008-04-09-22:00	-845.48	5.6843418860808e-14	845.4799999999998
2008-04-09-23:00	-748.8	0.0	748.7999999999997
2008-04-22-00:00	-697.33	1.13686837721616e-13	697.3299999999999
2008-04-22-01:00	-657.18	-5.6843418860808e-14	657.1799999999998
2008-04-22-02:00	-634.03	-5.6843418860808e-14	634.0299999999999
2008-04-22-03:00	-626.04	-5.6843418860808e-14	626.0399999999998
2008-04-22-04:00	-640.62	-5.6843418860808e-14	640.6199999999998
2008-04-22-05:00	-673.04	0.0	673.0399999999997
2008-04-22-06:00	-727.94	0.0	727.9399999999998
2008-04-22-07:00	-817.0	0.0	816.9999999999995
2008-04-22-08:00	-902.9	1.70530256582424e-13	902.8999999999999
2008-04-22-09:00	-948.61	1.13686837721616e-13	948.6099999999994
2008-04-22-10:00	-969.21	-5.6843418860808e-14	969.2100000000003
2008-04-22-11:00	-979.74	-1.13686837721616e-13	979.7399999999998
2008-04-22-12:00	-980.03	-1.13686837721616e-13	980.03
2008-04-22-13:00	-980.41	1.13686837721616e-13	980.4099999999999
2008-04-22-14:00	-987.9	1.13686837721616e-13	987.8999999999994
2008-04-22-15:00	-998.54	-5.6843418860808e-14	998.5399999999993
2008-04-22-16:00	-1005.92	1.70530256582424e-13	1005.9199999999992
2008-04-22-17:00	-1012.91	5.6843418860808e-14	1012.9099999999999
2008-04-22-18:00	-1050.77	1.70530256582424e-13	1050.7699999999993
2008-04-22-19:00	-1056.4	5.6843418860808e-14	1056.3999999999994
2008-04-22-20:00	-998.57	1.70530256582424e-13	998.5699999999993
2008-04-22-21:00	-917.86	1.70530256582424e-13	917.8599999999994
2008-04-22-22:00	-812.9	1.13686837721616e-13	812.8999999999999
2008-04-22-23:00	-713.59	1.13686837721616e-13	713.5899999999997
2008-05-23-00:00	-716.4	1.56319401867222e-13	716.3999999999996
2008-05-23-01:00	-682.03	0.0	682.0299999999997
2008-05-23-02:00	-667.97	0.0	667.9699999999998
2008-05-23-03:00	-675.37	0.0	675.3699999999997
2008-05-23-04:00	-729.32	1.70530256582424e-13	729.3199999999997
2008-05-23-05:00	-849.88	1.70530256582424e-13	849.8799999999997
2008-05-23-06:00	-962.41	2.55795384873636e-13	962.4099999999996
2008-05-23-07:00	-1016.68	1.13686837721616e-13	1016.6799999999996
2008-05-23-08:00	-1073.74	1.70530256582424e-13	1073.7399999999993
2008-05-23-09:00	-1109.65	5.6843418860808e-14	1109.6499999999994
2008-05-23-10:00	-1127.88	5.6843418860808e-14	1127.8799999999994
2008-05-23-11:00	-1133.84	1.13686837721616e-13	1133.8399999999995
2008-05-23-12:00	-1138.99	0.0	1138.9899999999993
2008-05-23-13:00	-1146.68	5.6843418860808e-14	1146.6799999999994
2008-05-23-14:00	-1152.77	1.70530256582424e-13	1152.7699999999995
2008-05-23-15:00	-1153.6	1.70530256582424e-13	1153.5999999999995
2008-05-23-16:00	-1140.95	1.70530256582424e-13	1140.9499999999994
2008-05-23-17:00	-1118.61	1.4210854715202e-13	1118.6099999999994
2008-05-23-18:00	-1112.71	1.13686837721616e-13	1112.7099999999994
2008-05-23-19:00	-1135.18	1.13686837721616e-13	1135.1799999999994
2008-05-23-20:00	-1072.14	1.70530256582424e-13	1072.1399999999994
2008-05-23-21:00	-993.26	5.6843418860808e-14	993.2599999999993
2008-05-23-22:00	-879.54	0.0	879.5399999999993
2008-05-23-23:00	-776.21	0.0	776.2099999999998
2008-05-30-00:00	-716.44	4.2632564145606e-14	716.4399999999998
2008-05-30-01:00	-682.46	0.0	682.4599999999998
2008-05-30-02:00	-666.45	2.8421709430404e-14	666.4499999999998
2008-05-30-03:00	-673.37	0.0	673.3699999999999
2008-05-30-04:00	-728.38	1.13686837721616e-13	728.3799999999997
2008-05-30-05:00	-840.01	0.0	840.0099999999998
2008-05-30-06:00	-959.5	-1.13686837721616e-13	959.4999999999993
2008-05-30-07:00	-1035.95	4.2632564145606e-14	1035.9499999999994
2008-05-30-08:00	-1097.43	5.6843418860808e-14	1097.4299999999994
2008-05-30-09:00	-1133.5	1.13686837721616e-13	1133.4999999999993
2008-05-30-10:00	-1159.68	1.13686837721616e-13	1159.6799999999992
2008-05-30-11:00	-1170.71	1.13686837721616e-13	1170.7099999999994
2008-05-30-12:00	-1168.47	2.27373675443232e-13	1168.4699999999993
2008-05-30-13:00	-1176.74	0.0	1176.7399999999993
2008-05-30-14:00	-1187.91	0.0	1187.9099999999994
2008-05-30-15:00	-1185.83	0.0	1185.8299999999992
2008-05-30-16:00	-1169.91	2.27373675443232e-13	1169.9099999999994
2008-05-30-17:00	-1149.43	1.70530256582424e-13	1149.4299999999994
2008-05-30-18:00	-1131.72	1.13686837721616e-13	1131.7199999999993
2008-05-30-19:00	-1160.38	1.13686837721616e-13	1160.3799999999992
2008-05-30-20:00	-1108.74	5.6843418860808e-14	1108.7399999999993
2008-05-30-21:00	-1016.33	5.6843418860808e-14	1016.3299999999999
2008-05-30-22:00	-896.75	0.0	896.7499999999998
2008-05-30-23:00	-793.42	1.13686837721616e-13	793.4199999999994
2008-06-05-00:00	-727.59	1.13686837721616e-13	727.5899999999997
2008-06-05-01:00	-692.28	0.0	692.2799999999997
2008-06-05-02:00	-697.32	1.13686837721616e-13	697.3199999999997
2008-06-05-03:00	-708.43	1.13686837721616e-13	708.4299999999996
2008-06-05-04:00	-764.48	0.0	764.4799999999998
2008-06-05-05:00	-875.85	1.70530256582424e-13	875.8499999999995
2008-06-05-06:00	-1000.6	1.4210854715202e-13	1000.5999999999992
2008-06-05-07:00	-1077.32	2.8421709430404e-13	1077.3199999999995
2008-06-05-08:00	-1143.74	1.70530256582424e-13	1143.7399999999993
2008-06-05-09:00	-1180.19	5.6843418860808e-14	1180.1899999999994
2008-06-05-10:00	-1200.89	2.55795384873636e-13	1200.8899999999992
2008-06-05-11:00	-1211.12	5.6843418860808e-14	1211.1199999999994
2008-06-05-12:00	-1222.58	5.6843418860808e-14	1222.5799999999995
2008-06-05-13:00	-1223.79	5.6843418860808e-14	1223.7899999999993
2008-06-05-14:00	-1230.12	-5.6843418860808e-14	1230.1199999999994
2008-06-05-15:00	-1221.4	5.6843418860808e-14	1221.3999999999994
2008-06-05-16:00	-1205.95	1.4210854715202e-13	1205.9499999999994
2008-06-05-17:00	-1191.81	2.55795384873636e-13	1191.8099999999993
2008-06-05-18:00	-1160.09	1.13686837721616e-13	1160.0899999999992
2008-06-05-19:00	-1182.05	5.6843418860808e-14	1182.0499999999995
2008-06-05-20:00	-1128.64	5.6843418860808e-14	1128.6399999999994
2008-06-05-21:00	-1033.74	5.6843418860808e-14	1033.7399999999993
2008-06-05-22:00	-918.6	1.70530256582424e-13	918.5999999999995
2008-06-05-23:00	-812.17	1.13686837721616e-13	812.1699999999996
2008-07-19-00:00	-773.74	5.6843418860808e-14	773.7399999999998
2008-07-19-01:00	-735.3	0.0	735.2999999999997
2008-07-19-02:00	-715.74	4.2632564145606e-14	715.7399999999998
